original,recovered
0.5266,0.5753921038165732
0.555,0.6059760057649162
0.5828,0.635943086694269
0.61,0.6652559821484046
0.6364,0.6938780550033721
0.6622,0.7217734334164447
0.6872,0.7489070479762359
0.7114,0.7752446680170263
0.7348,0.8007529370612028
0.7573,0.8253994073546554
0.779,0.8491525734607422
0.7998,0.8719819048794468
0.8197,0.8938578776594062
0.8387,0.9147520049712936
0.8567,0.9346368666122888
0.8737,0.9534861374122625
0.8897,0.9712746145135067
0.9046,0.987978243496906
0.9185,1.0035741433286556
0.9314,1.018040630102669
0.9432,1.0313572395552428
0.9538,1.043504748329517
0.9634,1.054465193968711
0.9718,1.0642218936182808
0.9791,1.0727594614184437
0.9853,1.080063824569863
0.9902,1.0861222380565216
0.9941,1.0909232980112686
0.9967,1.094456953710759
0.9982,1.0967145181879285
0.9985,1.0976886774515626
0.9976,1.0973734983037944
0.9955,1.0957644347478892
0.9922,1.0928583329799686
0.9878,1.0886534349598693
0.9821,1.083149380557538
0.9753,1.0763472082730887
0.9673,1.0682493545297413
0.9581,1.058859651540518
0.9478,1.0481833237509415
0.9363,1.036226982861334
0.9236,1.022998621433792
0.9099,1.008507605090306
0.895,0.9927646633099987
0.8789,0.9757818788346085
0.8618,0.9575726756930218
0.8436,0.9381518058568724
0.8243,0.9175353345406321
0.804,0.8957406241609515
0.7827,0.8727863169714571
0.7603,0.8486923163903561
0.737,0.8234797670396178
0.7126,0.7971710335159616
0.6874,0.7697896779146739
0.6612,0.7413604361290889
0.6341,0.7119091929493787
0.6062,0.6814629559857553
0.5774,0.6500498284422394
0.5478,0.6176989807682509
0.5173,0.5844406212166976
0.4862,0.5503059653379191
0.4543,0.5153272044402397
0.4217,0.47953747304878214
0.3885,0.44297081539527117
0.3546,0.40566215097240127
0.3201,0.3676472391874844
0.285,0.3289626431508764
0.2494,0.28964569263542306
0.2133,0.24973444624445257
0.1768,0.20926765282609894
0.1398,0.16828471217278526
0.1024,0.12682563504550828
0.0647,0.0849310025630603
0.0267,0.042641924996947494
-0.0117,1.3605450099873906e-11
-0.0502,-0.042952729594055106
-0.089,-0.0861738186434749
-0.1279,-0.12962046272432343
-0.167,-0.1732495417421313
-0.2062,-0.21701766379985815
-0.2454,-0.260881209373078
-0.2846,-0.3047963757343697
-0.3238,-0.3487192215821566
-0.3629,-0.39260571182898474
-0.4019,-0.4364117625040229
-0.4408,-0.4800932857247197
-0.4795,-0.523606234692045
-0.5179,-0.5669066486640282
-0.5562,-0.6099506978622631
-0.5941,-0.6526947282659662
-0.6316,-0.6950953062484498
-0.6688,-0.7371092630108818
-0.7056,-0.7786937387685381
-0.742,-0.8198062266448252
-0.7778,-0.8604046162288159
-0.8132,-0.9004472367522047
-0.848,-0.9398928998420242
-0.8822,-0.978700941806008
-0.9157,-1.016831265407655
-0.9486,-1.0542443810889224
-0.9809,-1.0909014475986218
-1.0123,-1.1267643119855446
-1.0431,-1.1617955489157799
-1.073,-1.1959584992743468
-1.1022,-1.2292173080120252
-1.1304,-1.2615369611991354
-1.1578,-1.2928833222485387
-1.1843,-1.32322316727115
-1.2099,-1.3525242195282159
-1.2345,-1.380755182945178
-1.2581,-1.4078857746532036
-1.2808,-1.4338867565253324
-1.3023,-1.4587299656750998
-1.3229,-1.4823883438866479
-1.3423,-1.5048359659464405
-1.3607,-1.5260480668476233
-1.3779,-1.5460010678393832
-1.394,-1.5646726012947654
-1.409,-1.5820415343715117
-1.4228,-1.5980879914418105
-1.4354,-1.6127933752680546
-1.4468,-1.6261403869029094
-1.457,-1.6381130442932892
-1.466,-1.6486966995693269
-1.4737,-1.6578780550003813
-1.4802,-1.6656451776018184
-1.4855,-1.6719875123774903
-1.4895,-1.676895894184263
-1.4922,-1.6803625582062458
-1.4937,-1.6823811490279523
-1.4939,-1.682946728296855
-1.4928,-1.6820557809672905
-1.4905,-1.679706220119226
-1.4869,-1.6758973903465524
-1.482,-1.6706300697113097
-1.4758,-1.6639064702615518
-1.4684,-1.6557302371119658
-1.4598,-1.6461064460880037
-1.4498,-1.635041599935465
-1.4387,-1.6225436230992245
-1.4263,-1.608621855075959
-1.4127,-1.5932870423473915
-1.3979,-1.5765513289018669
-1.3818,-1.558428245353602
-1.3646,-1.5389326966702799
-1.3462,-1.5180809485211482
-1.3267,-1.4958906122591484
-1.306,-1.4723806285518977
-1.2842,-1.4475712496779833
-1.2613,-1.4214840205059998
-1.2373,-1.39414175817539
-1.2123,-1.3655685304993712
-1.1862,-1.3357896331115222
-1.1591,-1.304831565378829
-1.131,-1.272722005105331
-1.102,-1.2394897820517246
-1.072,-1.2051648502973538
-1.0411,-1.169778259472401
